1779618161.2098055,4.677983141467366,1.702045640178182
1779618161.2098055,4.665189514124203,1.7281871566470017
1779618161.2098055,4.687806909004042,1.767644952271247
1779618161.2098055,4.710121554427018,1.8074237777366793
1779618161.2098055,4.736788644303524,1.8493400788259287
1779618161.2098055,4.730597669853899,1.8787089288438512
1779618161.2098055,4.739987754699533,1.9144346341137075
1779618161.2098055,4.746346687625373,1.9491933078784969
1779618161.2098055,4.762611623631964,1.9883282423439916
1779618161.2098055,4.763852738425436,2.021468293271586
1779618161.2098055,4.771296397779073,2.0574614735739605
1779618161.2098055,4.794053091841269,2.100431648244895
1779618161.2098055,4.789062113895695,2.1315368045303926
1779618161.2098055,4.773847738608097,2.158123520515001
1779618161.2098055,4.783932972255755,2.196287930665307
1779618161.2098055,4.794641259315176,2.2350648292337327
1779618161.2098055,4.794212781557077,2.2689069511618905
1779618161.2098055,4.796256776094263,2.3041187020781058
1779618161.2098055,4.829512377383018,2.3547697879895275
1779618161.2098055,4.83186540770056,2.3908064457088916
1779618161.2098055,4.850942619696614,2.4354751919336968
1779618161.2098055,4.863425113383022,2.4772690942436317
1779618161.2098055,4.867588671619294,2.5151585491094566
1779618161.2098055,4.87058969862974,2.552715766537402
1779618161.2098055,4.895393160356622,2.602126717731249
1779618161.2098055,4.893377185524094,2.6376771769569367
1779618161.2098055,4.9209473069757514,2.6895983672501407
1779618161.2098055,4.917464165810453,2.7249647012099336
1779618161.2098055,4.945121584918014,2.778012910597662
1779618161.2098055,4.953209246931443,2.820587878747167
1779618161.2098055,4.972227700079281,2.8698492492430017
1779618161.2098055,4.975301895030135,2.9103378411614473
1779618161.2098055,4.994417189152564,2.9606478417349122
1779618161.2098055,5.008827615966719,3.008703068714787
1779618161.2098055,5.035660568234447,3.064824206484333
1779618161.2098055,5.027961139574585,3.100363937518305
1779618161.2098055,5.058183723128604,3.1597588685970535
1779618161.2098055,5.082813219768237,3.2164006539563723
1779618161.2098055,5.076645696544554,3.2540084514402245
1779618161.2098055,5.060985482658464,3.285662943390448
1779618161.2098055,5.103618217260548,3.355703006707913
1779618161.2098055,5.1123115671224255,3.4041793250903853
1779618161.2098055,5.13056172552267,3.4595784255843425
1779618161.2098055,5.167333379498277,3.5282735669482808
1779618161.2098055,5.1516568139131325,3.5616851650603656
1779618161.2098055,5.167716301758686,3.617398696776541
1779618161.2098055,5.183300683768302,3.673418721822689
1779618161.2098055,5.182969304981189,3.718665428396366
1779618161.2098055,5.208177067292838,3.7828372992864963
1779618161.2098055,5.247314542440441,3.8580901028570858
1779618161.2098055,5.252859840013926,3.909445696355137
1779618161.2098055,5.25239362152527,3.956784054523448
1779618161.2098055,5.284951860304279,4.0297144585376525
1779618161.2098055,5.29229604136064,4.084216797081292
1779618161.2098055,5.314157862106136,4.150635569184026
1779618161.2098055,5.339347108031511,4.220546365984006
1779618161.2098055,5.364681603174556,4.291513686817542
1779618161.2098055,5.377711334162567,4.353479512429448
1779618161.2098055,5.384011577439376,4.4106711354401185
1779618161.2098055,5.42832075708383,4.499992936200405
1779618161.2098055,5.4303987235760465,4.5552728964747775
1779618161.2098055,5.440403033052387,4.617847233303863
1779618161.2098055,5.4779302392711315,4.704797987519093
1779618161.2098055,5.526704526202156,4.802834732852421
1779618161.2098055,5.50693309999929,4.8421668205006165
1779618161.2098055,5.539936450913344,4.928623393415452
1779618161.2098055,5.593672574985552,5.035027653187958
1779618161.2098055,5.590904570414289,5.091721420773737
1779618161.2098055,0.0014708254645128783,0.0013552390316545991
1779618161.2098055,0.0,0.0
1779618161.2098055,0.0,0.0
1779618161.2098055,0.0,0.0
1779618161.2098055,0.0,0.0
1779618161.2098055,0.0,0.0
1779618161.2098055,0.0,0.0
1779618161.2098055,0.0,0.0
1779618161.2098055,0.0,0.0
1779618161.2098055,5.829897638893099,5.965280203125728
